#bodies, #contacts, contact detection, warmstart, full LCP solve, single iteration PGS, contactOrdering, singleItPGS, merging, mergingCheckContacts, mergingCheckMotion, mergingCheckViolation, mergingCheckCycle, mergingBuild, unmerging, unmergingCheckContacts, unmergingCheckMotion, unmergingCheckCycle, unmergingBuild, computeTime
7,20,6.71E-05,2.50E-06,2.89E-04,0.0020216,6.58E-05,0.0014353,2.80E-06,0,0,0,0,0,2.61E-04,0,0,8.00E-07,1.10E-04,0.0028276
7,20,7.16E-05,2.40E-06,3.79E-04,0.0019425,6.71E-05,0.0013405,2.80E-06,0,0,0,0,0,2.59E-04,0,0,7.00E-07,1.10E-04,0.0028487
7,20,6.62E-05,2.50E-06,2.82E-04,0.0017351,6.57E-05,0.0010924,2.90E-06,0,0,0,0,0,2.60E-04,0,0,2.00E-07,1.06E-04,0.0026135
7,20,6.63E-05,2.50E-06,4.18E-04,0.0019983,6.60E-05,0.001352,2.90E-06,0,0,0,0,0,2.54E-04,0,0,3.00E-07,1.07E-04,0.002997
7,20,6.92E-05,2.60E-06,2.83E-04,0.0019903,6.47E-05,0.0013926,2.50E-06,0,0,0,0,0,2.54E-04,0,0,4.00E-07,1.07E-04,0.0027878
6,16,6.67E-05,2.60E-06,3.58E-04,0.0019798,6.74E-05,0.0013017,1.93E-05,4.00E-07,2.00E-07,1.00E-07,0,1.42E-05,2.59E-04,0,0,6.00E-07,1.15E-04,0.0028719
6,16,6.54E-05,2.20E-06,2.32E-04,0.0020411,6.55E-05,0.0013745,2.60E-06,0,0,0,0,0,2.60E-04,0,0,5.00E-07,1.10E-04,0.0027892
6,16,6.82E-05,2.30E-06,2.45E-04,0.001921,6.87E-05,0.0012523,2.90E-06,0,0,0,0,0,2.77E-04,0,0,7.00E-07,1.12E-04,0.0027046
5,12,7.02E-05,2.20E-06,2.42E-04,0.0019741,6.66E-05,0.0013673,2.01E-05,6.00E-07,1.00E-07,1.00E-07,1.00E-07,1.48E-05,2.72E-04,0,0,8.00E-07,1.14E-04,0.0027692
5,12,6.44E-05,2.00E-06,1.79E-04,0.0020646,6.38E-05,0.0014191,2.80E-06,0,0,0,0,0,2.58E-04,0,0,4.00E-07,1.09E-04,0.0027519
5,12,6.26E-05,2.30E-06,1.80E-04,0.0020852,8.08E-05,0.0013894,2.70E-06,0,0,0,0,0,2.66E-04,0,0,4.00E-07,1.11E-04,0.0027826
5,12,6.50E-05,2.10E-06,1.78E-04,0.0017291,6.74E-05,0.001184,2.80E-06,0,0,0,0,0,2.39E-04,0,0,5.00E-07,9.77E-05,0.0023865
5,12,6.40E-05,2.10E-06,1.73E-04,0.0020026,6.58E-05,0.0013457,2.80E-06,0,0,0,0,0,2.59E-04,0,0,4.00E-07,1.09E-04,0.0026905
5,12,6.59E-05,2.10E-06,1.78E-04,0.0019194,6.65E-05,0.0013234,4.50E-06,0,0,0,0,0,2.55E-04,0,0,2.00E-07,1.06E-04,0.0026068
5,12,6.49E-05,2.20E-06,1.74E-04,0.0019766,6.69E-05,0.001385,2.60E-06,0,0,0,0,0,2.59E-04,0,0,6.00E-07,1.08E-04,0.0026692
5,12,6.58E-05,2.30E-06,1.88E-04,0.001956,6.67E-05,0.0013499,2.70E-06,0,0,0,0,0,2.71E-04,0,0,4.00E-07,1.22E-04,0.0026718
5,12,6.37E-05,2.30E-06,1.94E-04,0.0019805,6.65E-05,0.0013546,2.60E-06,0,0,0,0,0,2.67E-04,0,0,2.00E-07,1.09E-04,0.0026937
5,12,6.50E-05,2.10E-06,1.74E-04,0.0019393,6.52E-05,0.0013552,2.90E-06,0,0,0,0,0,2.53E-04,0,0,2.00E-07,1.05E-04,0.0026185
5,12,6.50E-05,2.50E-06,1.74E-04,0.001928,6.75E-05,0.001337,2.60E-06,0,0,0,0,0,2.63E-04,0,0,8.00E-07,1.10E-04,0.002634
5,12,6.67E-05,2.00E-06,1.93E-04,0.0020322,6.79E-05,0.0013338,2.50E-06,0,0,0,0,0,2.57E-04,0,0,3.00E-07,1.07E-04,0.0027373
5,12,6.34E-05,2.00E-06,1.75E-04,0.001984,6.57E-05,0.0013629,2.50E-06,0,0,0,0,0,2.62E-04,0,0,6.00E-07,1.07E-04,0.0026739
5,12,6.38E-05,2.00E-06,1.78E-04,0.0020061,6.44E-05,0.0014248,3.00E-06,0,0,0,0,0,2.58E-04,0,0,3.00E-07,1.07E-04,0.0026909
5,12,6.48E-05,2.60E-06,2.44E-04,0.0019924,6.76E-05,0.0013353,2.40E-06,0,0,0,0,0,2.58E-04,0,0,3.00E-07,1.07E-04,0.0027467
5,12,6.40E-05,2.50E-06,1.74E-04,0.001949,6.78E-05,0.0013506,2.18E-05,0,0,0,0,0,2.53E-04,0,0,2.00E-07,1.06E-04,0.0026465
5,12,6.38E-05,2.10E-06,1.70E-04,0.0019753,6.41E-05,0.0013894,3.00E-06,0,0,0,0,0,2.57E-04,0,0,2.00E-07,1.05E-04,0.0026533
5,12,6.43E-05,2.10E-06,1.74E-04,0.0019096,6.66E-05,0.0013115,2.50E-06,0,0,0,0,0,2.52E-04,0,0,6.00E-07,1.06E-04,0.0025855
5,12,6.24E-05,1.90E-06,2.24E-04,0.0019676,6.65E-05,0.0013261,2.70E-06,0,0,0,0,0,2.57E-04,0,0,3.00E-07,1.08E-04,0.0026968
5,12,6.24E-05,1.90E-06,2.38E-04,0.0019731,6.58E-05,0.0013509,2.70E-06,0,0,0,0,0,2.63E-04,0,0,3.00E-07,1.10E-04,0.0027223
5,12,6.36E-05,2.00E-06,1.78E-04,0.0019501,6.87E-05,0.0013186,2.80E-06,0,0,0,0,0,2.84E-04,0,0,3.00E-07,1.13E-04,0.0026629
5,12,6.59E-05,2.60E-06,2.46E-04,0.0020418,6.69E-05,0.0013485,2.60E-06,0,0,0,0,0,2.59E-04,0,0,5.00E-07,1.10E-04,0.002817
5,12,6.73E-05,2.40E-06,1.82E-04,0.0019757,6.93E-05,0.0013725,2.70E-06,0,0,0,0,0,2.69E-04,0,0,7.00E-07,1.13E-04,0.0026851
5,12,6.83E-05,2.20E-06,1.87E-04,0.001915,6.91E-05,0.0013003,2.50E-06,0,0,0,0,0,2.67E-04,0,0,4.00E-07,1.13E-04,0.002628
5,12,6.73E-05,2.20E-06,1.77E-04,0.0019579,6.78E-05,0.0013556,2.60E-06,0,0,0,0,0,2.67E-04,0,0,5.00E-07,1.12E-04,0.0026633
5,12,6.69E-05,2.10E-06,1.88E-04,0.0019644,6.62E-05,0.0013493,3.20E-06,0,0,0,0,0,2.70E-04,0,0,7.00E-07,1.16E-04,0.0026835
5,12,7.00E-05,2.00E-06,1.67E-04,0.0018022,6.96E-05,0.0012265,2.60E-06,0,0,0,0,0,2.70E-04,0,0,5.00E-07,1.02E-04,0.0024886
5,12,6.50E-05,2.10E-06,1.74E-04,0.0020158,6.60E-05,0.0014254,2.60E-06,0,0,0,0,0,2.65E-04,0,0,6.00E-07,1.10E-04,0.0027032
5,12,6.32E-05,2.10E-06,1.75E-04,0.0020527,6.62E-05,0.0013513,2.40E-06,0,0,0,0,0,2.75E-04,0,0,4.00E-07,1.14E-04,0.0027548
5,12,6.53E-05,2.50E-06,1.82E-04,0.0019687,6.62E-05,0.0013575,3.00E-06,0,0,0,0,0,2.69E-04,0,0,4.00E-07,1.14E-04,0.0026707
5,12,6.50E-05,2.20E-06,1.74E-04,0.0020023,6.77E-05,0.0013547,2.70E-06,0,0,0,0,0,2.61E-04,0,0,4.00E-07,1.12E-04,0.0026932
5,12,6.19E-05,2.00E-06,1.78E-04,0.0020116,1.17E-04,0.0013192,3.00E-06,0,0,0,0,0,2.65E-04,0,0,2.10E-06,1.13E-04,0.0027028
5,12,6.48E-05,2.10E-06,2.07E-04,0.0019923,6.74E-05,0.0013475,2.40E-06,0,0,0,0,0,2.63E-04,0,0,4.00E-07,1.13E-04,0.0027127
5,12,6.35E-05,2.20E-06,2.44E-04,0.0020673,6.66E-05,0.0013853,2.90E-06,0,0,0,0,0,2.62E-04,0,0,5.00E-07,1.14E-04,0.0028232
5,12,6.47E-05,2.50E-06,1.70E-04,0.0017858,6.70E-05,0.0012497,2.80E-06,0,0,0,0,0,2.41E-04,0,0,4.00E-07,1.03E-04,0.0024431
5,12,6.78E-05,2.20E-06,2.26E-04,0.0020147,6.83E-05,0.0013595,2.70E-06,0,0,0,0,0,2.70E-04,0,0,9.00E-07,1.15E-04,0.0027683
5,12,6.86E-05,2.10E-06,1.78E-04,0.001965,6.77E-05,0.0013667,2.50E-06,0,0,0,0,0,2.72E-04,0,0,4.00E-07,1.17E-04,0.002668
4,8,6.55E-05,2.40E-06,1.78E-04,0.0018532,6.71E-05,0.0012617,2.11E-05,3.00E-07,1.00E-07,1.00E-07,0,1.68E-05,2.65E-04,0,0,7.00E-07,1.16E-04,0.0025637
4,8,6.43E-05,1.90E-06,1.17E-04,0.0019181,6.87E-05,0.0013107,2.50E-06,0,0,0,0,0,3.09E-04,0,0,8.00E-07,1.63E-04,0.0025944
4,8,6.49E-05,1.80E-06,1.21E-04,0.0019559,6.53E-05,0.0013547,2.80E-06,0,0,0,0,0,2.84E-04,0,0,8.00E-07,1.22E-04,0.0026088
4,8,6.38E-05,3.00E-06,1.20E-04,0.0019596,6.68E-05,0.0013592,2.50E-06,0,0,0,0,0,2.78E-04,0,0,8.00E-07,1.19E-04,0.0026099
4,8,6.42E-05,2.30E-06,1.21E-04,0.0019516,6.82E-05,0.0013571,2.90E-06,0,0,0,0,0,2.77E-04,0,0,6.00E-07,1.21E-04,0.0026085
4,8,6.36E-05,2.30E-06,1.18E-04,0.0019842,6.57E-05,0.0013284,2.60E-06,0,0,0,0,0,2.69E-04,0,0,5.00E-07,1.18E-04,0.0026715
4,8,6.38E-05,2.30E-06,1.21E-04,0.0019423,6.74E-05,0.0013518,2.70E-06,0,0,0,0,0,2.78E-04,0,0,8.00E-07,1.25E-04,0.0025898
4,8,6.22E-05,1.90E-06,1.15E-04,0.0017469,1.28E-04,0.0011307,2.80E-06,0,0,0,0,0,2.97E-04,0,0,8.00E-07,1.32E-04,0.0024067
4,8,6.43E-05,1.80E-06,1.23E-04,0.0020328,6.65E-05,0.0013895,2.70E-06,0,0,0,0,0,2.84E-04,0,0,3.00E-07,1.27E-04,0.002693
4,8,6.68E-05,1.90E-06,1.22E-04,0.0019925,6.79E-05,0.0013877,2.50E-06,0,0,0,0,0,2.88E-04,0,0,5.00E-07,1.29E-04,0.0026558
4,8,6.25E-05,2.20E-06,1.24E-04,0.0020267,6.79E-05,0.0014016,2.70E-06,0,0,0,0,0,2.84E-04,0,0,8.00E-07,1.31E-04,0.0026823
4,8,6.41E-05,1.80E-06,1.20E-04,0.001956,6.57E-05,0.0013606,2.50E-06,0,0,0,0,0,2.86E-04,0,0,9.00E-07,1.30E-04,0.0026166
4,8,6.35E-05,1.90E-06,1.20E-04,0.0019415,6.51E-05,0.001338,2.50E-06,0,0,0,0,0,2.92E-04,0,0,6.00E-07,1.40E-04,0.0026036
3,4,6.26E-05,1.90E-06,1.24E-04,0.0020142,6.77E-05,0.0013981,2.25E-05,5.00E-07,2.00E-07,1.00E-07,0,1.74E-05,2.93E-04,0,0,5.00E-07,1.36E-04,0.0027001
3,4,6.14E-05,1.70E-06,6.17E-05,0.0019911,6.76E-05,0.0013753,2.60E-06,0,0,0,0,0,2.90E-04,0,0,1.00E-06,1.31E-04,0.0025885
3,4,6.31E-05,1.80E-06,6.23E-05,0.0019969,6.75E-05,0.0013954,2.30E-06,0,0,0,0,0,2.92E-04,0,0,5.00E-07,1.35E-04,0.0026017
3,4,6.21E-05,1.70E-06,7.39E-05,0.0019357,6.63E-05,0.0013357,2.70E-06,0,0,0,0,0,2.83E-04,0,0,7.00E-07,1.31E-04,0.0025358
3,4,6.18E-05,1.80E-06,5.89E-05,0.0019815,6.68E-05,0.001362,2.40E-06,0,0,0,0,0,2.86E-04,0,0,6.00E-07,1.31E-04,0.0025737
3,4,6.13E-05,1.90E-06,5.91E-05,0.001922,6.60E-05,0.0013276,2.50E-06,0,0,0,0,0,2.79E-04,0,0,1.20E-06,1.28E-04,0.0025007
3,4,6.22E-05,2.10E-06,6.03E-05,0.0019719,6.73E-05,0.0013575,2.30E-06,0,0,0,0,0,2.85E-04,0,0,9.00E-07,1.32E-04,0.0025621
3,4,6.29E-05,1.70E-06,6.03E-05,0.001951,6.57E-05,0.0013469,2.40E-06,0,0,0,0,0,2.84E-04,0,0,1.00E-06,1.30E-04,0.002545
3,4,6.36E-05,1.70E-06,6.15E-05,0.001952,6.72E-05,0.0013566,2.60E-06,0,0,0,0,0,2.94E-04,0,0,1.10E-06,1.36E-04,0.0025541
3,4,5.96E-05,2.00E-06,5.90E-05,0.0019808,1.28E-04,0.0012723,2.70E-06,0,0,0,0,0,2.88E-04,0,0,8.00E-07,1.31E-04,0.0025917
3,4,6.01E-05,1.70E-06,6.01E-05,0.0020306,6.45E-05,0.0013875,2.40E-06,0,0,0,0,0,2.89E-04,0,0,8.00E-07,1.34E-04,0.0026217
3,4,5.91E-05,1.80E-06,5.94E-05,0.001912,6.49E-05,0.0013235,2.50E-06,0,0,0,0,0,2.81E-04,0,0,7.00E-07,1.31E-04,0.0024891
3,4,6.27E-05,1.80E-06,5.95E-05,0.0019249,6.77E-05,0.0013304,2.30E-06,0,0,0,0,0,2.86E-04,0,0,6.00E-07,1.33E-04,0.0025221
3,4,6.09E-05,1.50E-06,5.90E-05,0.0019211,6.55E-05,0.0013272,2.50E-06,0,0,0,0,0,2.82E-04,0,0,1.00E-06,1.30E-04,0.0025043
3,4,6.15E-05,2.10E-06,6.15E-05,0.0019961,6.59E-05,0.0013942,2.30E-06,0,0,0,0,0,2.92E-04,0,0,9.00E-07,1.34E-04,0.0025941
3,4,6.09E-05,1.80E-06,6.19E-05,0.002133,6.62E-05,0.0015195,2.50E-06,0,0,0,0,0,3.13E-04,0,0,5.00E-07,1.35E-04,0.0027518
3,4,6.08E-05,1.60E-06,5.90E-05,0.0019367,6.64E-05,0.0013387,2.30E-06,0,0,0,0,0,2.88E-04,0,0,8.00E-07,1.32E-04,0.0025274
3,4,6.17E-05,2.50E-06,6.17E-05,0.001974,6.58E-05,0.0013725,2.80E-06,0,0,0,0,0,3.01E-04,0,0,7.00E-07,1.35E-04,0.0025837
3,4,6.36E-05,2.00E-06,6.15E-05,0.0019874,6.65E-05,0.0013907,2.60E-06,0,0,0,0,0,2.96E-04,0,0,7.00E-07,1.36E-04,0.0025924
3,4,6.17E-05,1.80E-06,6.19E-05,0.0019879,6.71E-05,0.0013747,3.00E-06,0,0,0,0,0,2.91E-04,0,0,9.00E-07,1.35E-04,0.0025998
3,4,6.05E-05,1.70E-06,6.14E-05,0.0019945,6.72E-05,0.0013748,2.40E-06,0,0,0,0,0,2.92E-04,0,0,1.20E-06,1.35E-04,0.002594
3,4,6.41E-05,2.10E-06,6.18E-05,0.0019836,6.80E-05,0.0013764,2.60E-06,0,0,0,0,0,2.93E-04,0,0,1.10E-06,1.36E-04,0.0025892
3,4,5.95E-05,1.60E-06,6.02E-05,0.0019374,6.62E-05,0.0013287,2.70E-06,0,0,0,0,0,2.96E-04,0,0,6.00E-07,1.37E-04,0.0025353
3,4,6.22E-05,1.90E-06,6.05E-05,0.0019697,6.84E-05,0.0013555,2.60E-06,0,0,0,0,0,2.93E-04,0,0,1.00E-06,1.35E-04,0.0025695
3,4,6.23E-05,1.80E-06,6.04E-05,0.0020902,6.90E-05,0.0014012,2.80E-06,0,0,0,0,0,2.94E-04,0,0,5.00E-07,1.36E-04,0.0026884
3,4,5.83E-05,1.60E-06,5.65E-05,0.0019983,6.62E-05,0.0013273,2.40E-06,0,0,0,0,0,2.74E-04,0,0,9.00E-07,1.27E-04,0.0025792
3,4,5.98E-05,1.60E-06,5.77E-05,0.0019631,1.27E-04,0.0013011,2.30E-06,0,0,0,0,0,3.54E-04,0,0,8.00E-07,1.33E-04,0.0026134
3,4,5.93E-05,2.10E-06,5.76E-05,0.0018505,6.43E-05,0.0012224,2.40E-06,0,0,0,0,0,2.79E-04,0,0,9.00E-07,1.29E-04,0.0024587
4,28,6.19E-05,1.70E-06,4.30E-04,0.0019765,6.56E-05,0.0013224,3.00E-06,0,0,3.00E-07,0,0,6.01E-04,0,0,1.10E-06,4.51E-04,0.0032461
4,28,7.67E-05,3.60E-06,4.08E-04,0.0019906,6.56E-05,0.0013963,2.90E-06,0,0,1.00E-07,0,0,2.85E-04,0,0,5.00E-07,1.36E-04,0.0029552
4,28,8.20E-05,5.20E-06,4.26E-04,0.0019692,6.98E-05,0.0012978,2.70E-06,0,0,0,0,0,2.92E-04,0,0,4.00E-07,1.38E-04,0.0029705
4,28,7.71E-05,3.80E-06,4.09E-04,0.0019954,6.63E-05,0.0013239,2.60E-06,0,0,0,0,0,2.73E-04,0,0,8.00E-07,1.28E-04,0.0029448
5,52,7.64E-05,4.30E-06,8.14E-04,0.0019371,6.68E-05,0.0013459,3.50E-06,0,0,2.00E-07,0,0,5.69E-04,0,0,6.00E-07,4.15E-04,0.0035864
5,52,9.01E-05,5.80E-06,8.03E-04,0.0020028,6.77E-05,0.0014205,3.50E-06,0,0,2.00E-07,0,0,2.79E-04,0,0,6.00E-07,1.33E-04,0.0033801
5,52,8.73E-05,6.40E-06,0.0018292,0.0040911,6.79E-05,0.0019958,3.60E-06,0,0,2.00E-07,0,0,2.75E-04,0,0,6.00E-07,1.31E-04,0.0064949
5,52,8.55E-05,5.80E-06,8.64E-04,0.0019842,6.40E-05,0.0013581,3.80E-06,0,0,6.00E-07,0,0,2.69E-04,0,0,6.00E-07,1.28E-04,0.0034027
6,76,8.65E-05,7.80E-06,0.0011965,0.0020106,6.69E-05,0.0014262,3.90E-06,0,0,8.00E-07,0,0,6.43E-04,0,0,8.00E-07,4.80E-04,0.0041446
6,76,9.83E-05,7.80E-06,0.0012357,0.0019223,6.56E-05,0.0013063,3.80E-06,0,0,5.00E-07,0,0,2.81E-04,0,0,8.00E-07,1.25E-04,0.0037533
4,64,1.02E-04,9.20E-06,0.0012141,0.0021058,6.42E-05,0.0014589,2.89E-05,6.00E-07,1.00E-07,6.00E-07,1.00E-07,1.77E-05,3.50E-04,0,0,6.00E-07,1.97E-04,0.0040177
5,70,9.90E-05,7.10E-06,0.0011288,0.001997,6.75E-05,0.0012633,3.80E-06,0,0,7.00E-07,0,0,2.82E-04,0,0,6.00E-07,1.40E-04,0.0037208
5,70,9.95E-05,7.50E-06,0.0011403,0.0020511,1.07E-04,0.0014249,3.70E-06,0,0,6.00E-07,0,0,2.82E-04,0,0,3.00E-07,1.24E-04,0.0037879
4,64,9.90E-05,8.40E-06,0.0011461,0.0020051,6.80E-05,0.0013765,2.19E-05,4.00E-07,1.00E-07,4.00E-07,0,1.39E-05,2.69E-04,0,0,6.00E-07,1.24E-04,0.0037523
3,4,9.88E-05,8.30E-06,0.0010166,0.002036,6.63E-05,0.0013757,1.73E-04,4.00E-07,2.00E-07,1.00E-07,0,1.58E-04,2.75E-04,0,0,5.00E-07,1.30E-04,0.0038368
3,4,6.24E-05,2.30E-06,5.78E-05,0.0020614,6.57E-05,0.0014743,2.30E-06,0,0,0,0,0,2.76E-04,0,0,8.00E-07,1.14E-04,0.0026362
3,4,6.21E-05,2.60E-06,5.83E-05,0.00203,6.44E-05,0.0014005,2.40E-06,0,0,0,0,0,2.67E-04,0,0,5.00E-07,1.11E-04,0.0026206
3,4,6.01E-05,1.70E-06,8.70E-05,0.0020573,6.77E-05,0.0013674,2.50E-06,0,0,0,0,0,2.76E-04,0,0,4.00E-07,1.09E-04,0.0026757
3,4,6.04E-05,1.70E-06,7.37E-05,0.001965,6.41E-05,0.0013561,2.70E-06,0,0,0,0,0,2.67E-04,0,0,7.00E-07,1.12E-04,0.0025461
3,4,6.01E-05,1.70E-06,6.19E-05,0.0019683,6.51E-05,0.0013553,2.80E-06,0,0,0,0,0,2.79E-04,0,0,4.00E-07,1.12E-04,0.0025527
3,4,5.95E-05,1.80E-06,7.29E-05,0.001947,6.74E-05,0.0013276,2.40E-06,0,0,0,0,0,2.61E-04,0,0,3.00E-07,1.06E-04,0.0025193
3,4,6.07E-05,2.00E-06,5.89E-05,0.0019312,6.57E-05,0.0013362,2.40E-06,0,0,0,0,0,2.56E-04,0,0,4.00E-07,1.05E-04,0.0024876
3,4,5.99E-05,2.20E-06,5.88E-05,0.0018722,6.66E-05,0.0012826,2.30E-06,0,0,0,0,0,2.70E-04,0,0,6.00E-07,1.09E-04,0.0024429
3,4,6.19E-05,2.00E-06,6.05E-05,0.001951,6.81E-05,0.0013498,2.60E-06,0,0,0,0,0,2.61E-04,0,0,7.00E-07,1.06E-04,0.0025207
3,4,6.29E-05,2.40E-06,6.09E-05,0.0019727,6.72E-05,0.0013738,2.20E-06,0,0,0,0,0,2.70E-04,0,0,7.00E-07,1.09E-04,0.0025505
3,4,6.30E-05,2.00E-06,6.03E-05,0.001953,6.67E-05,0.0013579,2.60E-06,0,0,0,0,0,2.64E-04,0,0,5.00E-07,1.06E-04,0.0025236
3,4,6.32E-05,1.70E-06,6.18E-05,0.0019609,6.87E-05,0.0013561,2.60E-06,0,0,0,0,0,2.66E-04,0,0,2.00E-07,1.07E-04,0.0025348
3,4,5.89E-05,2.00E-06,5.90E-05,0.0019666,6.52E-05,0.0013288,2.20E-06,0,0,0,0,0,2.57E-04,0,0,5.00E-07,1.03E-04,0.002523
3,4,5.87E-05,1.80E-06,5.79E-05,0.0020254,6.48E-05,0.0013703,2.40E-06,0,0,0,0,0,2.61E-04,0,0,6.00E-07,1.03E-04,0.0026072
3,4,6.11E-05,2.00E-06,5.91E-05,0.0020367,6.66E-05,0.0014483,3.00E-06,0,0,0,0,0,2.64E-04,0,0,3.00E-07,1.04E-04,0.0026024
3,4,6.08E-05,2.10E-06,5.90E-05,0.0019168,6.68E-05,0.0013178,2.40E-06,0,0,0,0,0,2.60E-04,0,0,3.00E-07,1.05E-04,0.0024783
3,4,6.10E-05,1.70E-06,5.90E-05,0.0019828,6.62E-05,0.0013253,2.20E-06,0,0,0,0,0,2.57E-04,0,0,3.00E-07,1.05E-04,0.0025411
3,4,6.02E-05,2.00E-06,6.00E-05,0.0018041,6.56E-05,0.0012164,2.20E-06,0,0,0,0,0,2.47E-04,0,0,3.00E-07,9.82E-05,0.0023479
3,4,6.17E-05,2.00E-06,6.16E-05,0.0019606,6.60E-05,0.001363,2.80E-06,0,0,0,0,0,2.62E-04,0,0,3.00E-07,1.04E-04,0.0025443
3,4,6.23E-05,1.80E-06,6.15E-05,0.001948,6.75E-05,0.0013471,2.30E-06,0,0,0,0,0,2.64E-04,0,0,3.00E-07,1.06E-04,0.0025198
3,4,6.41E-05,1.80E-06,6.19E-05,0.0019804,6.78E-05,0.0013655,2.40E-06,0,0,0,0,0,2.66E-04,0,0,4.00E-07,1.04E-04,0.0025573
3,4,6.39E-05,2.00E-06,6.23E-05,0.0019806,6.92E-05,0.0013763,2.40E-06,0,0,0,0,0,2.70E-04,0,0,3.00E-07,1.06E-04,0.0025655
3,4,6.26E-05,2.00E-06,6.17E-05,0.0020098,6.58E-05,0.0013871,2.50E-06,0,0,0,0,0,2.65E-04,0,0,5.00E-07,1.06E-04,0.0025823
3,4,6.35E-05,1.90E-06,6.23E-05,0.001968,6.83E-05,0.0013647,2.90E-06,0,0,0,0,0,2.67E-04,0,0,2.00E-07,1.05E-04,0.0025433
3,4,6.19E-05,1.70E-06,6.09E-05,0.0018138,6.58E-05,0.0012213,3.00E-06,0,0,0,0,0,2.45E-04,0,0,4.00E-07,9.72E-05,0.0023642
3,4,6.07E-05,2.00E-06,6.22E-05,0.001999,6.68E-05,0.001351,2.40E-06,0,0,0,0,0,2.53E-04,0,0,3.00E-07,1.01E-04,0.0025557
3,4,6.24E-05,1.90E-06,6.04E-05,0.0019974,6.84E-05,0.001367,2.40E-06,0,0,0,0,0,2.58E-04,0,0,1.00E-07,9.99E-05,0.0025625
3,4,6.30E-05,1.70E-06,6.03E-05,0.0019974,6.70E-05,0.0014084,2.20E-06,0,0,0,0,0,2.66E-04,0,0,2.00E-07,1.01E-04,0.0025705
3,4,6.29E-05,2.10E-06,6.04E-05,0.0019454,6.83E-05,0.0013498,2.50E-06,0,0,0,0,0,2.57E-04,0,0,3.00E-07,9.99E-05,0.0025111
3,4,6.23E-05,2.10E-06,6.02E-05,0.0019603,6.86E-05,0.0013505,2.30E-06,0,0,0,0,0,2.63E-04,0,0,0,1.01E-04,0.0025317
3,4,6.20E-05,2.00E-06,6.02E-05,0.0019549,6.72E-05,0.0013543,2.60E-06,0,0,0,0,0,2.59E-04,0,0,3.00E-07,1.03E-04,0.002518
3,4,6.01E-05,1.70E-06,6.05E-05,0.0019918,6.65E-05,0.0014002,2.30E-06,0,0,0,0,0,2.57E-04,0,0,2.00E-07,9.94E-05,0.0025513
3,4,5.93E-05,1.80E-06,5.90E-05,0.0019683,6.52E-05,0.0013054,2.70E-06,0,0,0,0,0,2.45E-04,0,0,5.00E-07,9.57E-05,0.0025519
3,4,6.06E-05,1.60E-06,5.76E-05,0.0019518,6.53E-05,0.001351,2.70E-06,0,0,0,0,0,2.51E-04,0,0,1.00E-07,9.74E-05,0.0025037
3,4,6.13E-05,1.60E-06,5.89E-05,0.0020468,6.57E-05,0.0014537,2.30E-06,0,0,0,0,0,2.55E-04,0,0,5.00E-07,9.85E-05,0.0026013
3,4,6.23E-05,1.80E-06,6.31E-05,0.0021126,6.81E-05,0.0015145,2.60E-06,0,0,0,0,0,2.77E-04,0,0,2.00E-07,1.07E-04,0.0026997
3,4,6.03E-05,1.70E-06,5.75E-05,0.001989,6.64E-05,0.0013559,2.70E-06,0,0,0,0,0,2.49E-04,0,0,4.00E-07,9.80E-05,0.0025376
3,4,5.97E-05,2.10E-06,5.65E-05,0.0020494,6.44E-05,0.0013814,2.50E-06,0,0,0,0,0,2.47E-04,0,0,2.00E-07,9.53E-05,0.0026814
3,4,6.06E-05,2.10E-06,5.77E-05,0.0020032,6.59E-05,0.0014153,2.80E-06,0,0,0,0,0,2.46E-04,0,0,7.00E-07,9.58E-05,0.0025472
3,4,5.97E-05,2.10E-06,5.77E-05,0.0021191,6.41E-05,0.0014841,2.60E-06,0,0,0,0,0,2.58E-04,0,0,4.00E-07,1.00E-04,0.0026783
2,0,6.22E-05,1.90E-06,5.88E-05,0.0019072,6.63E-05,0.0013058,1.90E-05,4.00E-07,2.00E-07,1.00E-07,0,1.48E-05,2.49E-04,0,0,2.00E-07,9.67E-05,0.0024749
2,0,6.07E-05,5.00E-07,0,0.0017725,6.55E-05,0.0011781,1.20E-06,0,0,0,0,0,2.39E-04,0,0,4.00E-07,9.10E-05,0.002255
2,0,6.16E-05,4.00E-07,0,0.0020073,6.56E-05,0.0014046,1.50E-06,0,0,0,0,0,2.59E-04,0,0,3.00E-07,1.01E-04,0.0024958
2,0,6.14E-05,5.00E-07,0,0.0019766,6.51E-05,0.0013848,1.10E-06,0,0,0,0,0,2.67E-04,0,0,2.00E-07,1.02E-04,0.002473
2,0,6.25E-05,4.00E-07,0,0.0020003,6.66E-05,0.0014115,1.20E-06,0,0,0,0,0,2.69E-04,0,0,4.00E-07,1.04E-04,0.0025037
2,0,6.14E-05,4.00E-07,0,0.0018762,6.45E-05,0.0012722,1.00E-06,0,0,0,0,0,2.55E-04,0,0,5.00E-07,1.02E-04,0.0023638
2,0,6.15E-05,4.00E-07,0,0.0019457,6.44E-05,0.0013473,1.10E-06,0,0,0,0,0,2.53E-04,0,0,1.00E-07,9.97E-05,0.0024297
2,0,6.28E-05,4.00E-07,0,0.001978,6.56E-05,0.0013754,1.30E-06,0,0,0,0,0,2.66E-04,0,0,7.00E-07,1.03E-04,0.0024742
